link	wikipedia_page	anchor_text	page_heading	surrounding_paragraph
https://www.pbs.org/wnet/americanmasters/	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	PBS American Masters	User:Milescronin123/sandbox	Amelie Chabannes is a visual artist who works in drawing, painting and animated film. Chabannes was born in Paris, France, and studied architecture and fine arts at France's leading art school, ENSAD. Chabannes currently lives and works in between Brooklyn, NY and Paris, France. Chabannes has worked as the lead artist on the PBS American Masters animated film series Unladylike2020 Season 1, 26 first episodes about diverse and little known historical American heroines.
https://www.thirteen.org/programs/american-masters/what-unladylike-means-me-ptmagm/	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	Unladylike2020	User:Milescronin123/sandbox	Amelie Chabannes is a visual artist who works in drawing, painting and animated film. Chabannes was born in Paris, France, and studied architecture and fine arts at France's leading art school, ENSAD. Chabannes currently lives and works in between Brooklyn, NY and Paris, France. Chabannes has worked as the lead artist on the PBS American Masters animated film series Unladylike2020 Season 1, 26 first episodes about diverse and little known historical American heroines.
https://unladylike2020.com/news/	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	award-winning animated documentary series	User:Milescronin123/sandbox	From 2017 to 2020, Amelie Chabannes was commissioned to draw and paint all original portraits and artworks for UNLADYLIKE2020, a timeless and resourceful collection of women's history in the United States from the early years of feminism. She also served as an Art director for this award-winning animated documentary series, which premiered on PBS's flagship biography program American Masters with 26 digital shorts and an hour-long television program about diverse and little-known historic American heroines and the women who follow in their footsteps today, in honor of the centennial of women's suffrage.
https://www.neh.gov/article/women-pioneers-unladylike2020	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	National Endowment for the Humanities	User:Milescronin123/sandbox	Funding for the series was provided by the National Endowment for the Humanities, the National Endowment for the Arts, and the Corporation for Public Broadcasting, along with 18 additional funders including private foundations and state humanities councils. The series was nominated for an NAACP Image Award, and a Primetime Emmy Award as part of American Masters’ 2020 season, and was a 2021 Webby Award honoree. The series also received a Silver Award at the 2021 Telly Awards, a 2021 Imagen Award for Best Short Film, and the My Hero Project’s 2020 Women Transforming Media Award.
https://www.arts.gov/stories/blog/2020/throwbackthursday-charlotte-mangins-unladylike-2020	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	the National Endowment for the Arts	User:Milescronin123/sandbox	Funding for the series was provided by the National Endowment for the Humanities, the National Endowment for the Arts, and the Corporation for Public Broadcasting, along with 18 additional funders including private foundations and state humanities councils. The series was nominated for an NAACP Image Award, and a Primetime Emmy Award as part of American Masters’ 2020 season, and was a 2021 Webby Award honoree. The series also received a Silver Award at the 2021 Telly Awards, a 2021 Imagen Award for Best Short Film, and the My Hero Project’s 2020 Women Transforming Media Award.
https://cpb.org/programs/Unladylike-2020	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	Corporation for Public Broadcasting	User:Milescronin123/sandbox	Funding for the series was provided by the National Endowment for the Humanities, the National Endowment for the Arts, and the Corporation for Public Broadcasting, along with 18 additional funders including private foundations and state humanities councils. The series was nominated for an NAACP Image Award, and a Primetime Emmy Award as part of American Masters’ 2020 season, and was a 2021 Webby Award honoree. The series also received a Silver Award at the 2021 Telly Awards, a 2021 Imagen Award for Best Short Film, and the My Hero Project’s 2020 Women Transforming Media Award.
https://unladylike2020.com/unladylike2020-nominated-for-naacp-image-award/	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	NAACP Image Award	User:Milescronin123/sandbox	Funding for the series was provided by the National Endowment for the Humanities, the National Endowment for the Arts, and the Corporation for Public Broadcasting, along with 18 additional funders including private foundations and state humanities councils. The series was nominated for an NAACP Image Award, and a Primetime Emmy Award as part of American Masters’ 2020 season, and was a 2021 Webby Award honoree. The series also received a Silver Award at the 2021 Telly Awards, a 2021 Imagen Award for Best Short Film, and the My Hero Project’s 2020 Women Transforming Media Award.
https://www.pbs.org/wnet/americanmasters/blog/american-masters-celebrates-emmy-nominated-season-3/	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	Primetime Emmy Award	User:Milescronin123/sandbox	Funding for the series was provided by the National Endowment for the Humanities, the National Endowment for the Arts, and the Corporation for Public Broadcasting, along with 18 additional funders including private foundations and state humanities councils. The series was nominated for an NAACP Image Award, and a Primetime Emmy Award as part of American Masters’ 2020 season, and was a 2021 Webby Award honoree. The series also received a Silver Award at the 2021 Telly Awards, a 2021 Imagen Award for Best Short Film, and the My Hero Project’s 2020 Women Transforming Media Award.
https://unladylike2020.com/webby-award-honoree/	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	Webby Award honoree	User:Milescronin123/sandbox	Funding for the series was provided by the National Endowment for the Humanities, the National Endowment for the Arts, and the Corporation for Public Broadcasting, along with 18 additional funders including private foundations and state humanities councils. The series was nominated for an NAACP Image Award, and a Primetime Emmy Award as part of American Masters’ 2020 season, and was a 2021 Webby Award honoree. The series also received a Silver Award at the 2021 Telly Awards, a 2021 Imagen Award for Best Short Film, and the My Hero Project’s 2020 Women Transforming Media Award.
https://www.imagen.org/2021/10/36th-annual-imagen-awards-announces-winners/	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	Imagen Award	User:Milescronin123/sandbox	Funding for the series was provided by the National Endowment for the Humanities, the National Endowment for the Arts, and the Corporation for Public Broadcasting, along with 18 additional funders including private foundations and state humanities councils. The series was nominated for an NAACP Image Award, and a Primetime Emmy Award as part of American Masters’ 2020 season, and was a 2021 Webby Award honoree. The series also received a Silver Award at the 2021 Telly Awards, a 2021 Imagen Award for Best Short Film, and the My Hero Project’s 2020 Women Transforming Media Award.
https://myhero.com/unladylike2020-wins-2020-wtm-award	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	My Hero Project’s 2020 Women Transforming Media Award	User:Milescronin123/sandbox	Funding for the series was provided by the National Endowment for the Humanities, the National Endowment for the Arts, and the Corporation for Public Broadcasting, along with 18 additional funders including private foundations and state humanities councils. The series was nominated for an NAACP Image Award, and a Primetime Emmy Award as part of American Masters’ 2020 season, and was a 2021 Webby Award honoree. The series also received a Silver Award at the 2021 Telly Awards, a 2021 Imagen Award for Best Short Film, and the My Hero Project’s 2020 Women Transforming Media Award.
https://thealdrich.org/exhibitions/amelie-chabannes-double-portraits-and-a-fourth-hand	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	Aldrich Museum of Contemporary Art	User:Milescronin123/sandbox	"Chabannes’ work has also been exhibited in international venues including the Aldrich Museum of Contemporary Art (Ridgefield, Connecticut), The Gasthuismuseum ""Middle Gate, GEEL"" (Geel, Belgium; curated by Jan Hoet), NADA Sculpture special exhibition (Miami, Florida), Galerie Berthet Aittouares (Paris, Fance) Kunsthalle am Hamburger Plaz (Berlin, Germany) Galerie Hussenot (Paris, France), Stephan Stoyanov Gallery (New York, NY), Syracuse University Art Center - The Red House (Syracuse, New York), Galeria Fernando Zubillaga (Caracas, Venezuela), S.E gallery (Bergen, Norway), White Box (new York NY), Galerie of Marseille (Marseille, France), Museo Frantz Mayer (Mexico City, Mexico), and Drawing Now (Louvre, Paris). Chabannes was awarded the International Center Award of Excellence for Fine Arts (New York, NY) along with artist Yoshitomo Nara, a Pollock Krasner Grant, and a grant from the New York Foundation for the Arts (NYFA).
"
https://www.meer.com/en/5328-amelie-chabannes	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	"""Middle Gate, GEEL"""	User:Milescronin123/sandbox	"Chabannes’ work has also been exhibited in international venues including the Aldrich Museum of Contemporary Art (Ridgefield, Connecticut), The Gasthuismuseum ""Middle Gate, GEEL"" (Geel, Belgium; curated by Jan Hoet), NADA Sculpture special exhibition (Miami, Florida), Galerie Berthet Aittouares (Paris, Fance) Kunsthalle am Hamburger Plaz (Berlin, Germany) Galerie Hussenot (Paris, France), Stephan Stoyanov Gallery (New York, NY), Syracuse University Art Center - The Red House (Syracuse, New York), Galeria Fernando Zubillaga (Caracas, Venezuela), S.E gallery (Bergen, Norway), White Box (new York NY), Galerie of Marseille (Marseille, France), Museo Frantz Mayer (Mexico City, Mexico), and Drawing Now (Louvre, Paris). Chabannes was awarded the International Center Award of Excellence for Fine Arts (New York, NY) along with artist Yoshitomo Nara, a Pollock Krasner Grant, and a grant from the New York Foundation for the Arts (NYFA).
"
https://www.galerie-ba.com/en/copie-de-amelie-chabannes-p2	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	Galerie Berthet Aittouares	User:Milescronin123/sandbox	"Chabannes’ work has also been exhibited in international venues including the Aldrich Museum of Contemporary Art (Ridgefield, Connecticut), The Gasthuismuseum ""Middle Gate, GEEL"" (Geel, Belgium; curated by Jan Hoet), NADA Sculpture special exhibition (Miami, Florida), Galerie Berthet Aittouares (Paris, Fance) Kunsthalle am Hamburger Plaz (Berlin, Germany) Galerie Hussenot (Paris, France), Stephan Stoyanov Gallery (New York, NY), Syracuse University Art Center - The Red House (Syracuse, New York), Galeria Fernando Zubillaga (Caracas, Venezuela), S.E gallery (Bergen, Norway), White Box (new York NY), Galerie of Marseille (Marseille, France), Museo Frantz Mayer (Mexico City, Mexico), and Drawing Now (Louvre, Paris). Chabannes was awarded the International Center Award of Excellence for Fine Arts (New York, NY) along with artist Yoshitomo Nara, a Pollock Krasner Grant, and a grant from the New York Foundation for the Arts (NYFA).
"
https://kh-berlin.de/projekte/projekt-detail/951	https://en.wikipedia.org/wiki/User:Milescronin123/sandbox	Kunsthalle am Hamburger Plaz	User:Milescronin123/sandbox	"Chabannes’ work has also been exhibited in international venues including the Aldrich Museum of Contemporary Art (Ridgefield, Connecticut), The Gasthuismuseum ""Middle Gate, GEEL"" (Geel, Belgium; curated by Jan Hoet), NADA Sculpture special exhibition (Miami, Florida), Galerie Berthet Aittouares (Paris, Fance) Kunsthalle am Hamburger Plaz (Berlin, Germany) Galerie Hussenot (Paris, France), Stephan Stoyanov Gallery (New York, NY), Syracuse University Art Center - The Red House (Syracuse, New York), Galeria Fernando Zubillaga (Caracas, Venezuela), S.E gallery (Bergen, Norway), White Box (new York NY), Galerie of Marseille (Marseille, France), Museo Frantz Mayer (Mexico City, Mexico), and Drawing Now (Louvre, Paris). Chabannes was awarded the International Center Award of Excellence for Fine Arts (New York, NY) along with artist Yoshitomo Nara, a Pollock Krasner Grant, and a grant from the New York Foundation for the Arts (NYFA).
"
